TITLE,DATE,TEXT,UID
"The Rise of Nova Imperium",01 NOV 3304,"A radical group called Nova Imperium is gaining influence throughout the Empire.

 Imperial Herald journalist Cassia Carvalho highlighted the situation:

 “Nova Imperium claims that to survive the Thargoid conflict, the Empire must sever contact with all other systems and concentrate on protecting itself. In recent months, the organisation has become a genuine political force.”

 “The group’s leader is known only as the Imperator. Dressed in an Imperial Navy uniform, he is a charismatic presence who speaks of ‘a return to the honour of the old days’ and ‘the glory of Achenar’.”

 “Many traditionalist citizens, unhappy with recent cross-superpower cooperation, have embraced the Imperator’s rhetoric. On several worlds, Nova Imperium’s followers hold rallies with a distinctly martial feel.” 

 “So far there has been little response from Imperial authorities, but it is clear that Nova Imperium will soon become impossible to ignore.”",https://community.elitedangerous.com/en/galnet/uid/5bd9d59f31f88f479c65865c
"No Leads in Fazia Silva Case",31 OCT 3304,"The investigation into the death of Alliance presidential candidate Fazia Silva has concluded. No convictions have been made.

 Inspector Erin Sangster of Alliance Interpol made this statement:

 “The death of Fazia Silva has been officially ruled as homicide. The use of a sophisticated nerve toxin and the circumvention of security at Hume Orbital suggests the involvement of one or more professional assassins.”

 “Unfortunately, we have now exhausted all possible avenues of investigation, and are left with no option but to consider the case closed.”

 President Gibson Kincaid told the media:

 “I have no doubt that the murder of Ms Silva was designed to disrupt our democracy, and I will not rest until the Alliance’s enemies pay for their crimes.”

 Tashmira Silva has now assumed permanent control of her late sister’s corporate empire.",https://community.elitedangerous.com/en/galnet/uid/5bd99a4b31f88f57f111077a
"Week in Review",27 OCT 3304,"Here are this week’s major stories.

 The Alliance Assembly has decided not to adopt President Gibson Kincaid’s proposed changes to the constitution, and has ruled against imbuing the role of president with executive powers. The Assembly has agreed to update the role, however, with the creation of a new non-political department known as the Office of the Alliance President. The presidential term has also been extended to three years.

 The Sirius Corporation has publicly offered to work with engineer Ram Tah in the development of further Guardian-human technology. Some business analysts have advised Ram Tah to take advantage of the offer to mass-produce his designs, while others have warned that Sirius Corp is seeking a monopoly over Guardian-human technology. As yet there has been no response from Ram Tah.

 Several digital crimes, including the theft of a billion credits from Zachary Rackham, have now been attributed to a mysterious criminal organisation known only as the Collective – a band of anti-authority ‘hacktivists’ who believe that all information should be publicly available. Security forces have launched investigations into the group.

 Meanwhile, as the Federal Security Service continues its investigation into The Mars Tribune, the newsfeed’s parent company, the Cordova Group, has filed a formal complaint. Kingsley Cordova, billionaire owner of The Mars Tribune, said the accusations were an insult to the publication’s integrity.

 Imperial Senator Caspian Leopold has launched an appeal to help those affected by Thargoid attacks. While the senator’s rehabilitation centre has helped hundreds of thousands of refugees, it seems further aid is needed to avert a humanitarian crisis.

 Finally, the Palin Institute’s appeal for Thargoid materials has been enthusiastically received by the galactic community. Professor Cora Shaw thanked those who supported the institute’s latest scientific initiative, which will aim to advance understanding of the Thargoids.

 And those are the main stories this week.",https://community.elitedangerous.com/en/galnet/uid/5bd31e44e52ecf1b50043240
"Sirius Corp Makes Public Offer",26 OCT 3304,"The Sirius Corporation has publicly offered to work with engineer Ram Tah in the development of further Guardian-human technology.

 Li Yong-Rui, the corporation’s chief executive officer, made this statement:

 “Ram Tah’s research into the Guardians is of central importance to humanity’s future, and I would therefore like to place the resources of the Sirius Corporation at his disposal.”

 “As the recent incident at Phoenix Base illustrates, Ram Tah’s operation is currently at risk. Not only can we guarantee his safety, but with our manufacturing capabilities we can bring the benefits of Guardian technology to the whole galaxy.”

 There has been a range of reactions from business analysts. Some have advised Ram Tah to take advantage of the offer to mass-produce his designs, while others have warned that Sirius Corp is seeking a monopoly over Guardian-human technology.

 As yet there has been no response from Ram Tah. Repairs to his base in the Meene system have been completed, following an attempted incursion by armed intruders.",https://community.elitedangerous.com/en/galnet/uid/5bcde3b601d1cd378f44a2fa
"Mars Tribune Refutes Allegations",25 OCT 3304,"As the Federal Security Service continues its investigation into The Mars Tribune for illegally obtaining the private information of Federal citizens, the newsfeed’s parent company, the Cordova Group, has filed a formal complaint. 

 The FSS has established that the administration robots of dozens of public figures and wealthy individuals have been fitted with hidden surveillance programs, and that these programs may be the source of several scandals exposed, exclusively, by The Mars Tribune.

 Kingsley Cordova, billionaire owner of The Mars Tribune, addressed the situation in an editorial:

 “These accusations are an insult to our journalistic integrity. Are we to be punished for uncovering liars and criminals? Our readers have always been grateful to us for shining a light into Sol’s murky corners.”

 “I suggest that the FSS treads more cautiously. These robots apparently have access to very sensitive data. Imagine if they publicly broadcasted everything they’d learned about their owners.”",https://community.elitedangerous.com/en/galnet/uid/5bcde34801d1cd261829e395
"The Collective",24 OCT 3304,"Technology journalist Harlow Nassry has published an article in The Federal Times regarding a mysterious criminal group known only as ‘the Collective’:

 “Several recent digital crimes, including the theft of a billion credits from Zachary Rackham, have now been attributed to the Collective. Security forces have launched investigations, but it seems that the name is already well known among hacker communities.”

 “The Collective is a group of anti-authority ‘hacktivists’ who believe that all information should be publicly available. It has existed for some years, but until recently its activities have been small scale.”

 “Nobody knows the identity of the group’s members, which has no spokespersons or apparent leaders. As anarchists, they delight in flouting the law, believing that all data should be in the public domain – except, of course, data about themselves.”

 “Some see the Collective as irresponsible criminals, while others paint them as modern-day Robin Hoods. Either way, as possibly the best hackers in the galaxy, it’s likely we’ll be hearing more about them in the future.”",https://community.elitedangerous.com/en/galnet/uid/5bcde2d55f305056c44f3a0a
"Mars Tribune Linked to Spy Robots",20 OCT 3304,"The Federal Security Service has targeted The Mars Tribune as part of its investigation into robots carrying concealed surveillance programs.

 Lieutenant Inspector Ramesh Thorne made this statement:

 “The personal robots of former congressman Morgan Unwin and actor Tomas Turai were found to contain surveillance programs. In recent weeks, both were the subject of incriminating articles published exclusively in The Mars Tribune.”

 “Public-relations guru Anya Blackriver, also the owner of a ‘spy’ robot, was recently exposed by the Tribune for concealing various scandals on behalf of her celebrity clients. In fact, all the owners of affected robots live in the Sol system, which is the focus of the Tribune’s journalism.”

 “We are therefore interviewing Tribune staff to establish if they used these robots to gather private data in order to obtain material for exclusive stories.”

 Legal representatives of the Cordova Group, the conglomerate that owns The Mars Tribune, have challenged the FSS for making ‘libellous and baseless accusations’.",https://community.elitedangerous.com/en/galnet/uid/5bc861352951942375745022
"Raid on Phoenix Base",19 OCT 3304,"An attempt by armed intruders to access Phoenix Base in the Meene system has been foiled. The base is the home of engineer Ram Tah.

 Security Chief Harper Vargas gave this report:

 “Defensive systems alerted us to a small group of intruders who had breached the base’s perimeter. Our teams engaged them in combat and forced them back to a waiting ship. Unfortunately, we were unable to identify the ship or prevent it from escaping.”

 “During the incursion, the intruders used explosives to sabotage the base’s power network. Fortunately, the base remains operational.'

 Ram Tah told the media:

 “I believe this was an attempt to steal research data or samples of Guardian technology – the implications of which are most disturbing. Although the attempt failed, it has disrupted my important research.”",https://community.elitedangerous.com/en/galnet/uid/5bc86081a0cf841bc1206ce2
"Rackham Hacked",18 OCT 3304,"Billionaire businessman Zachary Rackham has been targeted by a highly sophisticated hack that successfully withdrew 1 billion credits from his personal account.

 A spokesperson for Rackham Capital Investments informed shareholders:

 “We have reported the theft to the authorities, and are reviewing our computer security systems. The only clue as to the criminals’ identity is a message they left encoded in Mr Rackham’s account: ‘The Collective plays to win.’”

 Financial journalist Bryanna Blanco commented in The Federal Times:

 “The purpose of the hack was evidently to reclaim the billion-credit prize that Rackham ‘won’ in the Federal Grand Lottery. What Rackham Capital Investments didn’t reveal was that the money was redistributed equally among several hundred of the company’s former employees, who were denied their company pensions years ago.”

 “There is a sweet irony to the old pirate Calico Zack having his money stolen by cyber pirates. Whoever the Collective might be, they seem to have both a sense of justice and a sense of humour.”",https://community.elitedangerous.com/en/galnet/uid/5bc86024f69d6d07d1015900
"Kincaid Wins Election",17 OCT 3304,"Gibson Kincaid has been announced as the winner of the Alliance presidential election. He will continue serving as president of the Alliance.

 Kincaid obtained a small majority of the public vote, defeating Councillor Elijah Beck. Entrepreneur Fazia Silva, the third candidate in the race, was recently found dead, and is the subject of an Interpol investigation.

 President Kincaid addressed his followers at a victory rally:

 “My thanks go to every citizen who saw the wisdom of my vision. I vow to lead you into a glorious future!”

 Prime Minister Edmund Mahon gave a statement to the media:

 “I offer my congratulations to President Kincaid on being successfully re-elected. The Assembly is continuing to debate his proposal to imbue the presidential role with executive powers. We have agreed to extend the deadline by one week, after which a parliamentary vote will decide the outcome.”

 ",https://community.elitedangerous.com/en/galnet/uid/5bc717fa571f27250800d065
"Week in Review",13 OCT 3304,"Here are this week’s major stories.

 Journalist Gethin Okonkwo has shared more details about his time with the Far God cult. In a detailed article, Okonkwo expressed relief at Far God believers returning to their hive-chapels following weeks of persecution. The journalist said he would be collaborating with exotheologian Dr Alfred Ulyanov to produce a definitive account of the sect.

 The Federal Security Service has discovered more personal administration robots containing concealed surveillance programs, prompting hundreds of businesses and individuals to destroy their personal robots. It is understood that all the affected models are made by the Achilles Corporation.

 In other news, technology company Herculean Machines has begun mass production of its new device, the Duradrive personal computer. Following the successful performance of its prototype at the Rackham Ultratech Expo, the company has received corporate funding from a range of sources, including Rackham Capital Investments.

 The two remaining candidates in the Alliance presidential race have returned to the Alioth system to make their final campaign vows. Elijah Beck said that his focus as president would be on attracting more systems to the Alliance, while current president Gibson Kincaid renewed his plea to imbue the presidential role with executive powers.

 Meanwhile, the Close Encounters Corps has announced plans to construct a scientific megaship in the BD-12 1172 system. The new vessel will allow research teams to map and explore the planets of the surrounding nebula. The Close Encounters Corps has placed an open order for various commodities to facilitate construction of the megaship.

 Finally, Broadcast Cobra has announced that its appeal for commodities has reached a successful conclusion, having received an overwhelming response from the galactic community. The commodities contributed to the campaign will be used to construct a megaship, from which the organisation will broadcast its take on current events.

 And those are the main stories this week.",https://community.elitedangerous.com/en/galnet/uid/5bbf06dd90db3325824147cf
"Duradrive Enters Production",12 OCT 3304,"Technology company Herculean Machines has begun mass production of its new device, the Duradrive personal computer.

 Following the successful performance of its prototype at the Rackham Ultratech Expo, the company has received corporate funding from a range of sources, including Rackham Capital Investments.

 Maddox Hurd, CEO of Herculean Machines, told the media:

 “As I’ve said before, what people want is a reliable tool that is tough enough to handle anything. I’d like to once again thank the galactic community for providing the commodities that made our success possible.”

 There has been no comment from rival CEO Scorpio DeVorrow.",https://community.elitedangerous.com/en/galnet/uid/5bbf061ae5f15747340c6474
"Increased Fear of Spy Robots",11 OCT 3304,"The Federal Security Service has discovered more personal administration robots containing concealed surveillance programs.

 Independent reporter Flint ‘Firemaker’ Lafosse discussed the situation on the Rewired news feed:

 “In recent weeks, hundreds of individuals and businesses have destroyed their personal robots. Mass robophobia? Or paranoia that the robots might be secretly recording them? Makes you wonder what these people are trying to hide…”

 “How many millions of robots are spying on us right now? And for what purpose? Is it a coincidence that all the affected models are made by the Achilles Corporation? Maybe blackmailing the rich is their new revenue stream.”",https://community.elitedangerous.com/en/galnet/uid/5bbf054f82dbd429950172f5
"Survivors of the Far God",10 OCT 3304,"Independent journalist Gethin Okonkwo has shared more details about his time with the Far God cult:

 “After three months of living as a Far God worshipper, I’m now acclimatising to life as an ordinary citizen. There, I was known only as Third Witness of the Tenth Chapter, although that was more of a title than a name. Identical in our robes, we were all nameless servants of the commune.”

 “That may sound despotic, but there was a strangely seductive aspect to surrendering one’s identity. At times I almost experienced the tranquillity that true adherents seemed to feel.” 

 “I’m relieved to see Far God believers returning to their hive-chapels, having survived weeks of persecution. This has been a baptism of fire for the sect, with hundreds dead and several chapters still missing.”

 “Many other doomsayer cults have since faded away or, like the Church of Eternal Void, been outlawed. But it seems that the Far God faith will endure, perhaps even beyond our conflict with the Thargoids.”

 “I have been contacted by the exotheologian Dr Alfred Ulyanov with a view to combining our research. Together we hope to produce the definitive account of this tenacious religion.”

 ",https://community.elitedangerous.com/en/galnet/uid/5bbdd6427efaeb22b65b17fe
"Week in Review",06 OCT 3304,"Here are this week’s major stories.

 Fazia Silva, one of the three candidates in the Alliance presidential race, has been found dead. There has been speculation that the murder was a political killing, motivated by Silva’s proposed changes to Alliance financial policy. Condolences have been delivered by Prime Minister Edmund Mahon and both of Ms Silva’s election rivals, Gibson Kincaid and Elijah Beck.

 Technology company Herculean Machines dominated the recent Rackham Ultratech Expo, which took place on Wednesday 3rd October. Billionaire Zachary Rackham was delighted with Herculean’s Duradrive, and agreed to authorise preliminary funding for the device. The Torc, a rival product from Supratech, had a less successful showing.

 In other news, the Federal Security Service has discovered more administration robots fitted with secret surveillance programs. In each case, the robot was a PA912 model, manufactured by the Achilles Corporation. The company has announced that it is cooperating with the FSS investigation.

 Juanita Bishop has failed to be elected to Federal Congress. Many of Bishop’s followers have abandoned her in the wake of Gethin Okonkwo’s investigation, which found no connection between the Far God sect and the Thargoids, while Congress members have taken a stand against Mrs Bishop for cultivating civil unrest.

 Meanwhile, media organisation Broadcast Cobra has announced its intention to build a megaship in the HIP 16038 system. The organisation, which specialises in politics and current events, aims to reach a wider audience with the construction of this mobile studio, and has placed an open order for materials to facilitate construction.

 Finally, Mould Federal Mining Incorporated has confirmed that its appeal for commodities to supply an Oktoberfest celebration in the Bhagui system has been enthusiastically received by the galactic community. Hundreds of pilots supported the campaign by delivering commodities to Leavitt Port, and by protecting traders in the Bhagui system.

 And those are the main stories this week.",https://community.elitedangerous.com/en/galnet/uid/5bb742979e3c56310c4ce798
"Presidential Candidate Murdered",05 OCT 3304,"Fazia Silva, one of the three candidates in the Alliance presidential race, has been found dead. She is believed to have been murdered.

 Inspector Erin Sangster of Alliance Interpol informed the media:

 “Ms Silva’s body was found in a room at Hume Orbital, where she was staying during her presidential campaign. Medical teams detected traces of poison, making this a suspected homicide.”

 There has already been speculation that this was a political killing, motivated by Silva’s proposed changes to Alliance financial policy. The entrepreneur also had fierce rivals in the business world.

 Her sister Tashmira Silva, who has been overseeing the Silva corporate empire, stated:

 “Our family is devastated – we can’t believe that Fazia has been taken from us. I will honour her by continuing to run the companies that she made so successful.”

 Condolences have been delivered by Prime Minister Edmund Mahon and both of Ms Silva’s election rivals, Gibson Kincaid and Elijah Beck. President Kincaid said:

 “This tragedy constitutes a direct attack on our democracy. The Alliance’s enemies will do anything they can to destabilise us, including murder. If we are to fight back, we will need strong leadership.”",https://community.elitedangerous.com/en/galnet/uid/5bb743509e3c5627c11d0baa
"Bishop’s Congressional Bid Collapses",04 OCT 3304,"Juanita Bishop, whose protest movement against the Far God cult gained broad support, has failed to be elected to Federal Congress.

 Independent political analyst Vaughan Niven published this summary:

 “Many of Juanita Bishop’s followers have abandoned her in the wake of Gethin Okonkwo’s investigation, which found no connection between the Far God sect and the Thargoids. As a result, Mrs Bishop’s congressional campaign has collapsed.”

 “There has also been a sea change in attitude within Congress itself. The majority of members have now taken a stand against Mrs Bishop for cultivating civil unrest and violating the Federation’s principles of religious freedom.”

 Juanita Bishop gave a forceful statement to the media:

 “If Congress can’t see that these people are dangerous, then they’re fools. These Thargoid spies need to be rounded up and executed before they murder us all. History will prove me right!”",https://community.elitedangerous.com/en/galnet/uid/5bb5f6c203248e4a6b21a7b4
"Far God Cult Investigation Ends",29 SEP 3304,"The Federal Intelligence Agency has terminated its investigation into the Far God cult.

 Senior Agent Micah Whitefield informed the media:

 “The information provided by Gethin Okonkwo on the inner workings of the Far God sect has been verified as genuine. In the absence of any evidence regarding communication with the Thargoids, our investigation is concluded. All worshippers who were detained have now been released.”

 “We are indebted to Mr Okonkwo for his highly detailed report. We had hoped to gain similar insights via our own undercover agent, who infiltrated the sect, but we are still awaiting his report.”

 The exotheologian Dr Alfred Ulyanov, who was arrested due to his research into the religion, commented:

 “I offer the highest praise to Gethin Okonkwo, whose dedication has confirmed the innocuous nature of the Far God faith. Sadly, this experience illustrates that intolerance and fear of the ‘other’ remain deeply embedded in human nature, no matter how advanced our species becomes.”",https://community.elitedangerous.com/en/galnet/uid/5bae3c27d0ca185dd716530a
"Computer Companies Resume Development",28 SEP 3304,"Rival companies Herculean Machines and Supratech have resumed development of their new personal computers.

 Harlow Nassry, technology journalist at The Federal Times, has been following events:

 “After the mysterious fire that destroyed Supratech’s factory and the equally mysterious scandal that scared off Herculean Machines’s investors, it seemed like neither company would complete its new designs.”

 “But successful requests for public support have turned that around. Maddox Hurd and Scorpio DeVorrow, the heads of Herculean and Supratech respectively, both received enough materials to produce functional prototypes for the Rackham Ultratech Expo on Wednesday the 3rd of October.”

 “This expo is crucial for both companies. Rackham Capital Investments and other corporate sponsors will be paying close attention, and Zachary Rackham himself will be present, eager to get his hands on the latest gadgets.”

 “Both the customisable Duradrive and the wearable Torc have captured the public imagination, but the prototypes’ performance is key. The amount of commodities each company received might be the deciding factor in their commercial success.”",https://community.elitedangerous.com/en/galnet/uid/5bae17adaddceb55d0785922
"Presidential Candidates on the Campaign Trail",27 SEP 3304,"The three candidates for the Alliance presidency have spent much of the past week delivering their campaign messages.

 Incumbent president Gibson Kincaid, who seeks re-election, has demanded radical change to the constitution:

 “To occupy the same league as the other superpowers, we need a single ruler with overall control. I ask that you empower me to lead the Alliance into a new era of strength and unity. That is my vision.”

 An increase in commerce is the focus for entrepreneur Fazia Silva:

 “The current president is driven entirely by ego, as are all career politicians, but it’s money that makes the galaxy go round. Only by investing in trade and industry can the Alliance truly grow.”

 Councillor Elijah Beck has been critical of his rivals’ approach:

 “President Kincaid has little respect for our values, and Ms Silva wants to make it easier for her companies to increase profits. The Alliance deserves a president who puts the wellbeing of its people first, rather than their own selfish goals.”

 The new president of the Alliance will be announced in October.",https://community.elitedangerous.com/en/galnet/uid/5bac969054d6c461d2776d68
"Starport Status Update",25 SEP 3304,"This report presents the latest data on starports experiencing technical issues as a result of Thargoid Sensor related interference.

 The following starports are currently closed:

 Bester Terminal, Jen Nik

 Black Station, Lausang

 Burton Vision, Dimocorna

 Cauchy Dock, Decht

 Klink Dock, Inino

 Mouchez Platform, Deacon's Star

 Pook Dock, HIP 35873

 Rennie Hub, Kupol Bumba

 Semeonis Hub, Nuwach

 Sinclair Colony, San Qin Gu

 Smith Landing, Amber

 Somerset Station, I Carinae

 Wingqvist Terminal, NLTT 57216

 Meanwhile, the following starports are on the brink of closure:

 Chomsky Terminal, San Tu

 Cowper Dock, Anima

 Margulies Dock, Cornengu

 Mars High, Sol

 PRE Research Base, HIP 17225

 Ramsay City, Anagori

 So-yeon Hub, Coma

 Strekalov Gateway, Ross 733

 Warren Prison Mine, Ross 128",https://community.elitedangerous.com/en/galnet/uid/5baa485d52217347647b95a9
"Week in Review",22 SEP 3304,"Here are this week’s major stories.

 Political journalist Vanya Driscoll has published an analysis of the Alliance presidential candidates. She has observed that while Elijah Beck seems content with the status quo, Fazia Silva has promised to boost the economy, and current president Gibson Kincaid has proposed that the role should include executive powers.

 In other news, business magnate Lloyd Hardacre has been arrested for corporate fraud after his personal administrative robot revealed incriminating evidence. The incident took place during the annual general meeting of Copernicus Shipping Ltd, a firm founded by Mr Hardacre. Lieutenant Inspector Ramesh Thorne of the Federal Security Service is investigating.

 Independent reporter Gethin Okonkwo has revealed that he has been living undercover in the Far God cult for three months. According to his account, the cult has no contact with the Thargoids, with most of its followers being harmless fatalists. Mr Okonkwo recorded his experience using concealed micro-cameras, and has shared his data with the Federal Intelligence Agency, hoping to prove that the sect is not dangerous.

 Meanwhile, two rival technology companies – Supratech and Herculean Machines – have appealed for commodities to support the release of forthcoming products. Supratech is developing a personal computing device called the Torc, while Herculean Machines is working on a machine called the Duradrive. Both companies are hoping that the support of the galactic community will allow them to share working prototypes at a technology expo on the 3rd of October.

 Finally, the Libertas Cooperative has announced that its appeal for commodities has reached a successful conclusion, having received an overwhelming response from the galactic community. Land enrichment systems, animal monitors, aquaponic systems and marine equipment were delivered to Ocrinox's Orbiter over the past week, allowing construction of a megaship where manatees will be farmed.

 And those are the main stories this week.",https://community.elitedangerous.com/en/galnet/uid/5ba49ecefaf85018df2fcc0a
"The Presidential Power Struggle",21 SEP 3304,"With the Alliance presidential race gathering speed, political journalist Vanya Driscoll has published an analysis in The Alliance Tribune:

 “The election of a new president is usually a ceremonial matter, during which voters select a public ‘face’ for the Alliance, but this year is a genuine power struggle – one that may have major consequences.”

 “Elijah Beck is the only candidate who seems content with the status quo. By contrast, entrepreneur Fazia Silva promises to boost the economy and increase commerce. Her new financial policies have been welcomed by interstellar corporations and small businesses alike.”

 “President Gibson Kincaid is causing the most controversy, however. His proposal that the role of president should include executive powers is being taken seriously by the Assembly. Kincaid claims that having a single controlling voice will enable the Alliance to ‘challenge our rivals’ dominance’.”

 “There is a surprising amount of support for this combative rhetoric. Many agree that the Alliance could be stronger, and that Prime Minister Mahon is often hamstrung by bureaucracy. Rumours suggest that the Empire and Federation are watching this election far more closely than usual.”",https://community.elitedangerous.com/en/galnet/uid/5ba49dddfaf85075672f381c
"Historical Sculptures Stolen",20 SEP 3304,"A collection of historically significant artworks has been stolen from the Imperial Museum of Culture on Eotienses A 3.

 A local media report stated:

 “The museum’s most popular exhibit is the New Dawn Collection, a sequence of sculptures by legendary artist Lal Candromir. These figures date back nearly a thousand years and commemorate the early settlers of Eotienses agreeing to join the Empire.”

 “This morning, visitors found the entire exhibit empty, with every single one of the Candromir statues gone. Painted onto the wall was a graphic of a winking cat. The museum cannot explain how its security systems were so completely circumvented.”

 Captain Madoc Evander of the Imperial Internal Security Service commented:

 “We are performing forensic analyses and interviewing all staff and visitors. As yet, we cannot confirm any connection between this theft and one that occurred three months ago in the Alioth system, despite the identical ‘winking cat’ motif. We will make every effort to capture this criminal and recover these precious cultural artefacts.”",https://community.elitedangerous.com/en/galnet/uid/5ba38461092bf134fa0fe019
"Starport Status Update",19 SEP 3304,"This report presents the latest data on starports experiencing technical issues as a result of Thargoid Sensor related interference.

 The following starports are currently closed:

 Alexandria Dock, Chanab

 Rond d'Alembert Lab, HIP 88595

 Meanwhile, the following starports are on the brink of closure:

 Black Station, Lausang

 Pook Dock, HIP 35873

 Somerset Station, I Carinae

 Bester Terminal, Jen Nik

 Burton Vision, Dimocorna

 Cauchy Dock, Decht

 Klink Dock, Inino

 Semeonis Hub, Nuwach

 Sinclair Colony, San Qin Gu

 Asimov Landing, LHS 2441

 Mouchez Platform, Deacon's Star

 Smith Landing, Amber

 Descartes Terminal, Nu Guang

 Rennie Hub, Kupol Bumba

 Wingqvist Terminal, NLTT 57216",https://community.elitedangerous.com/en/galnet/uid/5ba208c360d960071f4db31a
"Week in Review",15 SEP 3304,"Here are this week’s major stories.

 An anonymous source has revealed that Maddox Hurd, owner of technology company Herculean Machines, was previously investigated by the Federal Security Service. The source disclosed that Hurd accepted financial contributions from individuals connected to criminal networks when establishing his company. In the wake of the news, a number of Herculean Machines’ corporate investors have withdrawn their support.

 The candidates in the Alliance presidential election have been announced: Fazia Silva, a successful entrepreneur from the Vamm system, and Elijah Beck, an experienced politician from Leesti. It is understood that all three candidates – Kincaid, Silva and Beck – are roughly equal in terms of popular support.

 Meanwhile, Juanita Bishop has called on Federal Congress to make Thargoid worship a capital crime, and for all members of the Far God cult to be executed. Some Federal congressmen have aligned with Mrs Bishop, eager to be seen as ‘tough on Thargoids’, but others have criticised her for her inhumane rhetoric.

 In other news, Ram Tah has revealed more about the XG Project, which produced the recently released XG fighters. In an interview, the engineer revealed that he had been trying to combine human and Guardian technology since the first Guardian ruins were discovered. He closed the interview by expressing hope that the XG Project was the start of a new era of technological development.

 The Libertas Cooperative has announced plans to construct a manatee farm on behalf of food supplier Munshin Manatee Meat. This will take the form of a megaship, where the creatures will be bred, processed and prepared for distribution. To facilitate construction of the manatee farm, the Libertas Cooperative has placed an open order for various commodities.

 Finally, the Alioth Independents have announced that their appeal for exotic food and drink has reached a successful conclusion, having received an overwhelming response from the galactic community. Huge quantities of Esuseku Caviar, Ceremonial Heike Tea and Live Hecate Sea Worms were delivered to Smith Landing over the past week, which will now be used to host a special gala event.

 And those are the main stories this week.",https://community.elitedangerous.com/en/galnet/uid/5b98ea82d72037158f49a0e2
"Investors Abandon Herculean Machines",14 SEP 3304,"An anonymous source has revealed that Maddox Hurd, owner of technology company Herculean Machines, was previously investigated by the Federal Security Service.

 The source shared recently declassified FSS records on the Rewired news channel, and stated:

 “When establishing Herculean five years ago, Maddox Hurd accepted financial contributions from individuals connected to organised-crime networks, such as the Red Family. While Hurd did not technically break the law, the FSS has kept a close eye on him ever since.”

 In the wake of this news, a number of Herculean Machines’ corporate investors withdrew their support. Maddox Hurd told the media:

 “This is a smear campaign, and those underhanded snakes at Supratech are behind it!”

 Scorpio DeVorrow, CEO of rival company Supratech, declined to comment, but Harlow Nassry, technology journalist at The Federal Times, observed:

 “With Herculean Machines losing investment and Supratech’s facility destroyed, both companies are in a compromised position. Unless they can drum up additional support, neither will be able to unveil their new designs at the Rackham Ultratech Expo in October.”

 ",https://community.elitedangerous.com/en/galnet/uid/5b98e8a9ab0c357094273438
"Calls to Execute Far God Worshippers",13 SEP 3304,"Juanita Bishop has called on Federal Congress to make Thargoid worship a capital crime, and for all members of the Far God cult to be executed.

 Addressing a rally during her congressional campaign, Mrs Bishop stated:

 “I speak for all those who live in fear of Thargoid infiltration. If elected, I will make sure this foul cult is outlawed and all its followers put to death. Congress has a duty to protect families from these alien-loving collaborators.”

 Vihaan Niven, an independent political analyst, commented:

 “Juanita Bishop’s statement has triggered considerable debate in Congress. Some congressmen have aligned with her, eager to be seen as ‘tough on Thargoids’. But others have criticised Mrs Bishop for her ‘inhumane rhetoric’ and for proposing the execution of Federal citizens without trial.”

 “Meanwhile, the Federal Intelligence Agency continues to arrest adherents of the Far God sect and detain those who have had contact with them. As casualties from the Thargoid conflict mount, it’s hard to see this most unlikely of faiths surviving much longer.”",https://community.elitedangerous.com/en/galnet/uid/5b98e81850289c5c1a45f084
"The XG Project",12 SEP 3304,"In an interview with independent media outlet Vox Galactica, engineer Ram Tah has discussed the XG Project, which produced the recently released XG fighters.

 “Ever since the first Guardian ruins were discovered, I’ve been trying to combine their technology with our own. I drew up a blueprint for the original fighter, the XG1, before inviting other technicians to refine the design with a view to producing something commercially viable.”

 “The seventh iteration, the XG7, successfully merged human and Guardian ingenuity. The XG8 Javelin and XG9 Lance soon followed.”

 When asked what the future holds, Ram Tah remarked:

 “My hope is that the XG Project is merely the start of a whole new era of technological development. While the current focus is the Thargoid threat, the achievements of our galactic forebears might one day improve every aspect of society.”",https://community.elitedangerous.com/en/galnet/uid/5b98e79350289c4a5124c7ae
